Session ID,Mouse ID,Date,Modality,Context,Dandiset ID,DANDI path,DANDI link,Source session S3 asset,Spike-sorted S3 asset,CCF S3 asset,Behavior S3 asset,Behavior videos S3 asset,Motion-corrected S3 asset,Annotated S3 asset,Processed S3 asset,NWB S3 asset
ecephys_830848_2026-03-04_15-34-54,830848,2026-03-04,Neuropixels,Standard oddball,001637,sub-830848/sub-830848_ses-ecephys-830848-2026-03-04-15-34-54_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830848&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-04_15-34-54/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-04_15-34-54_sorted_2026-08-05_09-09-35/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-04_15-34-54_nwb_2026-08-07_12-00-31/
ecephys_830849_2026-03-04_10-14-36,830849,2026-03-04,Neuropixels,Sequence,001637,sub-830849/sub-830849_ses-ecephys-830849-2026-03-04-10-14-36_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830849&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-04_10-14-36/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-04_10-14-36_sorted_2026-06-27_13-44-34/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-04_10-14-36_nwb_2026-06-30_14-38-39/
ecephys_830848_2026-03-05_16-07-50,830848,2026-03-05,Neuropixels,Sensorimotor,001637,sub-830848/sub-830848_ses-ecephys-830848-2026-03-05-16-07-50_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830848&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-05_16-07-50/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-05_16-07-50_sorted_2026-08-05_12-08-04/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-05_16-07-50_nwb_2026-06-30_11-59-10/
ecephys_830849_2026-03-05_10-41-20,830849,2026-03-05,Neuropixels,Duration,001637,sub-830849/sub-830849_ses-ecephys-830849-2026-03-05-10-41-20_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830849&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-05_10-41-20/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-05_10-41-20_sorted_2026-07-07_04-02-18/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-05_10-41-20_nwb_2026-08-07_11-19-52/
ecephys_830849_2026-03-06_10-51-58,830849,2026-03-06,Neuropixels,Standard oddball,001637,sub-830849/sub-830849_ses-ecephys-830849-2026-03-06-10-51-58_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830849&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-06_10-51-58/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-06_10-51-58_sorted_2026-06-27_16-12-05/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-06_10-51-58_nwb_2026-06-30_15-00-25/
ecephys_830849_2026-03-07_09-48-16,830849,2026-03-07,Neuropixels,Sensorimotor,001637,sub-830849/sub-830849_ses-ecephys-830849-2026-03-07-09-48-16_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830849&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-07_09-48-16/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-07_09-48-16_sorted_2026-06-27_11-27-30/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830849_2026-03-07_09-48-16_nwb_2026-06-30_11-50-16/
ecephys_830846_2026-03-09_10-32-54,830846,2026-03-09,Neuropixels,Sequence,001637,sub-830846/sub-830846_ses-ecephys-830846-2026-03-09-10-32-54_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830846&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-09_10-32-54/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-09_10-32-54_sorted_2026-06-27_16-20-44/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-09_10-32-54_nwb_2026-06-30_12-00-43/
ecephys_830847_2026-03-09_16-23-49,830847,2026-03-09,Neuropixels,Sequence,001637,sub-830847/sub-830847_ses-ecephys-830847-2026-03-09-16-23-49_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830847&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-09_16-23-49/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-09_16-23-49_sorted_2026-06-27_16-52-23/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-09_16-23-49_nwb_2026-08-05_14-56-17/
ecephys_830846_2026-03-10_10-17-25,830846,2026-03-10,Neuropixels,Duration,001637,sub-830846/sub-830846_ses-ecephys-830846-2026-03-10-10-17-25_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830846&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-10_10-17-25/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-10_10-17-25_sorted_2026-08-05_10-03-02/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-10_10-17-25_nwb_2026-07-30_12-12-36/
ecephys_830847_2026-03-10_16-32-25,830847,2026-03-10,Neuropixels,Duration,001637,sub-830847/sub-830847_ses-ecephys-830847-2026-03-10-16-32-25_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830847&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-10_16-32-25/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-10_16-32-25_sorted_2026-06-27_16-42-53/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-10_16-32-25_nwb_2026-06-30_14-56-52/
ecephys_830846_2026-03-11_10-19-32,830846,2026-03-11,Neuropixels,Standard oddball,001637,sub-830846/sub-830846_ses-ecephys-830846-2026-03-11-10-19-32_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830846&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-11_10-19-32/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-11_10-19-32_sorted_2026-06-27_14-38-08/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-11_10-19-32_nwb_2026-06-30_14-58-32/
ecephys_830847_2026-03-11_15-46-40,830847,2026-03-11,Neuropixels,Standard oddball,001637,sub-830847/sub-830847_ses-ecephys-830847-2026-03-11-15-46-40_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830847&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-11_15-46-40/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-11_15-46-40_sorted_2026-06-27_16-25-19/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-11_15-46-40_nwb_2026-06-30_15-00-33/
ecephys_830846_2026-03-12_11-09-13,830846,2026-03-12,Neuropixels,Sensorimotor,001637,sub-830846/sub-830846_ses-ecephys-830846-2026-03-12-11-09-13_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830846&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-12_11-09-13/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-12_11-09-13_sorted_2026-06-27_14-57-25/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830846_2026-03-12_11-09-13_nwb_2026-06-30_12-01-16/
ecephys_830847_2026-03-12_17-14-42,830847,2026-03-12,Neuropixels,Sensorimotor,001637,sub-830847/sub-830847_ses-ecephys-830847-2026-03-12-17-14-42_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830847&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-12_17-14-42/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-12_17-14-42_sorted_2026-06-27_15-42-06/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830847_2026-03-12_17-14-42_nwb_2026-08-05_12-21-36/
ecephys_830851_2026-03-16_10-18-07,830851,2026-03-16,Neuropixels,Sensorimotor,001637,sub-830851/sub-830851_ses-ecephys-830851-2026-03-16-10-18-07_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830851&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-16_10-18-07/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-16_10-18-07_sorted_2026-06-27_17-09-26/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-16_10-18-07_nwb_2026-06-30_14-42-48/
ecephys_834687_2026-03-16_16-33-30,834687,2026-03-16,Neuropixels,Sequence,001637,sub-834687/sub-834687_ses-ecephys-834687-2026-03-16-16-33-30_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834687&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-16_16-33-30/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-16_16-33-30_sorted_2026-08-05_11-37-07/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-16_16-33-30_nwb_2026-08-07_05-52-10/
ecephys_830851_2026-03-17_10-46-04,830851,2026-03-17,Neuropixels,Standard oddball,001637,sub-830851/sub-830851_ses-ecephys-830851-2026-03-17-10-46-04_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830851&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-17_10-46-04/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-17_10-46-04_sorted_2026-06-27_16-23-42/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-17_10-46-04_nwb_2026-06-30_11-53-49/
ecephys_834687_2026-03-17_16-18-25,834687,2026-03-17,Neuropixels,Duration,001637,sub-834687/sub-834687_ses-ecephys-834687-2026-03-17-16-18-25_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834687&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-17_16-18-25/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-17_16-18-25_sorted_2026-06-27_16-30-40/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-17_16-18-25_nwb_2026-07-21_07-40-17/
ecephys_830851_2026-03-18_10-24-59,830851,2026-03-18,Neuropixels,Sequence,001637,sub-830851/sub-830851_ses-ecephys-830851-2026-03-18-10-24-59_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830851&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-18_10-24-59/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-18_10-24-59_sorted_2026-06-27_16-47-05/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-18_10-24-59_nwb_2026-06-30_14-53-35/
ecephys_834687_2026-03-18_15-50-10,834687,2026-03-18,Neuropixels,Standard oddball,001637,sub-834687/sub-834687_ses-ecephys-834687-2026-03-18-15-50-10_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834687&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-18_15-50-10/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-18_15-50-10_sorted_2026-08-05_12-21-44/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-18_15-50-10_nwb_2026-08-06_03-57-22/
ecephys_830851_2026-03-19_10-49-11,830851,2026-03-19,Neuropixels,Duration,001637,sub-830851/sub-830851_ses-ecephys-830851-2026-03-19-10-49-11_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830851&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-19_10-49-11/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-19_10-49-11_sorted_2026-06-27_15-34-36/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830851_2026-03-19_10-49-11_nwb_2026-06-30_14-49-48/
ecephys_834687_2026-03-19_16-06-07,834687,2026-03-19,Neuropixels,Sensorimotor,001637,sub-834687/sub-834687_ses-ecephys-834687-2026-03-19-16-06-07_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834687&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-19_16-06-07/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-19_16-06-07_sorted_2026-04-07_18-29-43/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834687_2026-03-19_16-06-07_nwb_2026-08-07_05-52-23/
ecephys_832691_2026-03-23_11-28-47,832691,2026-03-23,Neuropixels,Sequence,001637,sub-832691/sub-832691_ses-ecephys-832691-2026-03-23-11-28-47_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-832691&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-23_11-28-47/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-23_11-28-47_sorted_2026-08-05_11-19-50/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-23_11-28-47_nwb_2026-08-07_15-34-24/
ecephys_834686_2026-03-23_17-08-31,834686,2026-03-23,Neuropixels,Sequence,001637,sub-834686/sub-834686_ses-ecephys-834686-2026-03-23-17-08-31_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834686&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-23_17-08-31/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-23_17-08-31_sorted_2026-07-09_12-24-53/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-23_17-08-31_nwb_2026-08-07_11-13-31/
ecephys_832691_2026-03-24_10-04-30,832691,2026-03-24,Neuropixels,Duration,001637,sub-832691/sub-832691_ses-ecephys-832691-2026-03-24-10-04-30_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-832691&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-24_10-04-30/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-24_10-04-30_sorted_2026-07-09_06-42-27/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-24_10-04-30_nwb_2026-08-07_12-27-08/
ecephys_834686_2026-03-24_15-41-18,834686,2026-03-24,Neuropixels,Duration,001637,sub-834686/sub-834686_ses-ecephys-834686-2026-03-24-15-41-18_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834686&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-24_15-41-18/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-24_15-41-18_sorted_2026-07-09_11-31-37/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-24_15-41-18_nwb_2026-08-07_05-52-22/
ecephys_832691_2026-03-25_10-22-33,832691,2026-03-25,Neuropixels,Standard oddball,001637,sub-832691/sub-832691_ses-ecephys-832691-2026-03-25-10-22-33_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-832691&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-25_10-22-33/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-25_10-22-33_sorted_2026-07-09_06-35-02/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-25_10-22-33_nwb_2026-08-07_11-13-13/
ecephys_834686_2026-03-25_15-47-48,834686,2026-03-25,Neuropixels,Standard oddball,001637,sub-834686/sub-834686_ses-ecephys-834686-2026-03-25-15-47-48_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834686&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-25_15-47-48/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-25_15-47-48_sorted_2026-08-05_11-39-08/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-25_15-47-48_nwb_2026-08-07_05-41-57/
ecephys_832691_2026-03-26_10-51-37,832691,2026-03-26,Neuropixels,Sensorimotor,001637,sub-832691/sub-832691_ses-ecephys-832691-2026-03-26-10-51-37_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-832691&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-26_10-51-37/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-26_10-51-37_sorted_2026-07-09_05-57-18/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_832691_2026-03-26_10-51-37_nwb_2026-08-07_12-02-30/
ecephys_834686_2026-03-26_16-15-13,834686,2026-03-26,Neuropixels,Sensorimotor,001637,sub-834686/sub-834686_ses-ecephys-834686-2026-03-26-16-15-13_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834686&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-26_16-15-13/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-26_16-15-13_sorted_2026-07-09_10-15-31/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834686_2026-03-26_16-15-13_nwb_2026-08-07_12-00-37/
ecephys_848387_2026-05-04_16-19-01,848387,2026-05-04,Neuropixels,Sensorimotor,001637,sub-848387/sub-848387_ses-ecephys-848387-2026-05-04-16-19-01_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-848387&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848387_2026-05-04_16-19-01/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848387_2026-05-04_16-19-01_sorted_2026-08-05_12-39-21/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848387_2026-05-04_16-19-01_nwb_2026-08-07_12-01-36/
ecephys_848390_2026-05-04_10-22-33,848390,2026-05-04,Neuropixels,Sensorimotor,001637,sub-848390/sub-848390_ses-ecephys-848390-2026-05-04-10-22-33_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-848390&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848390_2026-05-04_10-22-33/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848390_2026-05-04_10-22-33_sorted_2026-08-05_12-39-32/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848390_2026-05-04_10-22-33_nwb_2026-08-05_12-26-00/
ecephys_848387_2026-05-05_15-55-50,848387,2026-05-05,Neuropixels,Standard oddball,001637,sub-848387/sub-848387_ses-ecephys-848387-2026-05-05-15-55-50_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-848387&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848387_2026-05-05_15-55-50/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848387_2026-05-05_15-55-50_sorted_2026-08-05_12-07-36/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_848387_2026-05-05_15-55-50_nwb_2026-08-07_05-51-56/
